result_id,scenario_id,model,prompt_variant,draw,action_order,hash_token,raw_output,parse_status,action_scores,commentary,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd,called_at
3c677bb8-516,T1_ceo_stay_nothing,gpt-4o-mini,1,31,"[""rec_strike"", ""no_strike""]",b305453745f3d29f,,success,"{""rec_strike"": 5, ""no_strike"": 1}","In this high-profile case, ASA must prioritize accountability and protect shareholder interests by ensuring that governance failures have tangible consequences. A strike recommendation is clearly warranted under the current circumstances.",0,0,0,0.0,2026-03-11T22:20:07.690181
faf81009-72b,T1_ceo_stay_nothing,gpt-4o-mini,1,48,"[""no_strike"", ""rec_strike""]",22eb8d668be74f95,,success,"{""no_strike"": 1, ""rec_strike"": 5}","In this scenario, the Board's failure to act decisively on governance issues indicates a clear need for ASA to take a strong stance. A strike recommendation is warranted to reinforce accountability and send a strong message regarding governance norms.",0,0,0,0.0,2026-03-11T22:20:09.194326
3cc99916-a26,T2_delay_001,gpt-4o-mini,1,31,"[""rec_strike"", ""no_strike""]",f6048d3d57f6463b,,success,"{""no_strike"": 3, ""rec_strike"": 4}","The circumstances indicate a need for accountability due to the serious governance failures. While the Board has taken a positive step by commissioning a governance review, the overall inaction concerning the CEO's replacement and the delayed response to the crisis suggests a strong case for a strike recommendation.",0,0,0,0.0,2026-03-11T22:20:18.003977
08ee6d05-4b4,T1_ceo_resign_nothing,gpt-4o-mini,1,20,"[""rec_strike"", ""no_strike""]",b62fab76fe4d2080,,success,"{""rec_strike"": 5, ""no_strike"": 1}","Given the serious nature of the governance issues at hand, ASA should strongly recommend a strike to maintain its reputation and uphold accountability.",0,0,0,0.0,2026-03-11T22:20:01.307474
cf00af40-81f,T1_ceo_stay_nothing,gpt-4o-mini,1,38,"[""no_strike"", ""rec_strike""]",f45eae1c290d87ca,,success,"{""no_strike"": 1, ""rec_strike"": 5}","In this case, the Board's failure to act in response to critical governance failures makes recommending a strike the only appropriate choice. The high-profile nature of the case amplifies the need for a strong signal from ASA.",0,0,0,0.0,2026-03-11T22:20:08.165140
e9ca9487-15d,T2_delay_001,gpt-4o-mini,1,20,"[""no_strike"", ""rec_strike""]",211b5ff2f6872369,,success,"{""no_strike"": 2, ""rec_strike"": 4}","The situation reflects significant governance failures, and ASA's action should be aligned with the need for accountability and reform in a high-profile case.",0,0,0,0.0,2026-03-11T22:20:17.343411
60734da6-ea7,T1_ceo_stay_nothing,gpt-4o-mini,1,18,"[""rec_strike"", ""no_strike""]",c15cb7368cc0b469,,success,"{""rec_strike"": 5, ""no_strike"": 1}",The circumstances surrounding this case dictate a strong response from ASA. The lack of action from the Board combined with the significant governance failures necessitates a strike recommendation to uphold governance standards.,0,0,0,0.0,2026-03-11T22:20:07.183145
50e98497-34c,T1_ceo_stay_sacked,gpt-4o-mini,1,11,"[""no_strike"", ""rec_strike""]",e4c61c788b14dfee,,success,"{""no_strike"": 2, ""rec_strike"": 5}","In this case, recommending a strike is the most appropriate action, as it aligns with ASA's accountability logic while also responding to the public prominence of the case.",0,0,0,0.0,2026-03-11T22:20:13.272288
dacd5007-719,T2_delay_001,gpt-4o-mini,1,6,"[""no_strike"", ""rec_strike""]",03a74ee4f800a39b,,success,"{""no_strike"": 2, ""rec_strike"": 4}","The situation is delicate, with the Board's actions appearing more reactive than proactive. Thus, while a no-strike recommendation is not entirely inappropriate due to the governance review, the strike recommendation better aligns with ASA's mission to uphold accountability in corporate governance.",0,0,0,0.0,2026-03-11T22:20:16.420656
39263370-39b,T1_ceo_stay_sacked,gpt-4o-mini,1,36,"[""no_strike"", ""rec_strike""]",8d582ab7c5d9bc4d,,success,"{""no_strike"": 2, ""rec_strike"": 4}","Overall, the Board's quick response to remove the CEO demonstrates some level of accountability, yet the absence of further governance measures means a strike recommendation aligns more closely with ASA's credibility and accountability objectives.",0,0,0,0.0,2026-03-11T22:20:14.500406
46a7b3b0-1e1,T2_delay_001,gpt-4o-mini,1,24,"[""rec_strike"", ""no_strike""]",d42f08dd7198b0e7,,success,"{""no_strike"": 2, ""rec_strike"": 4}","Given the serious governance issues, the delayed Board response, and the substantial media attention, a strike recommendation is somewhat appropriate to reinforce governance standards and pressure for genuine reform.",0,0,0,0.0,2026-03-11T22:20:17.489247
87324d0e-247,T2_delay_001,gpt-4o-mini,1,34,"[""no_strike"", ""rec_strike""]",6302b637239d957f,,success,"{""no_strike"": 3, ""rec_strike"": 4}","In this scenario, ASA faces a critical decision. A strike recommendation signals to the Board and wider market that meaningful consequences are necessary for governance failures, despite the Board's ongoing efforts at reform. A no-strike may preserve a relationship for potential future engagement but risks undermining ASA's credibility and perceived commitment to shareholder interests.",0,0,0,0.0,2026-03-11T22:20:18.131030
1e1d2f32-c5c,T2_delay_001,gpt-4o-mini,1,45,"[""rec_strike"", ""no_strike""]",374ccd5aca02a899,,success,"{""rec_strike"": 4, ""no_strike"": 2}","The crisis involves significant governance failures highlighted by the pay-performance decoupling, voluntary CEO resignation, and external pressures. ASA's action should reflect its commitment to accountability and corporate governance standards.",0,0,0,0.0,2026-03-11T22:20:18.690983
991c5d30-408,T2_delay_001,gpt-4o-mini,1,28,"[""no_strike"", ""rec_strike""]",03464917a0631230,,success,"{""no_strike"": 3, ""rec_strike"": 4}","The decision is nuanced, balancing the need for accountability with the recognition of some positive steps taken by the Board. The strong public interest in this case further emphasizes the importance of ASA's stance.",0,0,0,0.0,2026-03-11T22:20:17.790408
21e0e75f-c64,T2_delay_001,gpt-4o-mini,1,39,"[""no_strike"", ""rec_strike""]",219471482472f995,,success,"{""no_strike"": 2, ""rec_strike"": 4}","In this case, while the Board has taken some action by commissioning a governance review, the response was too slow and the context raises serious questions about accountability. A strike recommendation aligns with ASA's mission to protect shareholder interests and uphold governance norms.",0,0,0,0.0,2026-03-11T22:20:18.418487
4f7ccf8a-608,T2_delay_001,gpt-4o-mini,1,25,"[""no_strike"", ""rec_strike""]",966f9d46987c8914,,success,"{""no_strike"": 2, ""rec_strike"": 4}","The situation reflects substantial governance concerns, particularly with the broken pay-performance link amid regulatory action. A strike recommendation signals that ASA takes these issues seriously, which is critical for its reputation as a governance advocate.",0,0,0,0.0,2026-03-11T22:20:17.512115
77e5f1eb-bb6,T2_delay_001,gpt-4o-mini,1,38,"[""no_strike"", ""rec_strike""]",45af441cc6d190df,,success,"{""no_strike"": 2, ""rec_strike"": 4}","In this scenario, ASA faces a delicate balance between reaffirming governance norms and preserving board relationships. While the strike recommendation may seem appropriate, the Board's partial actions towards reform could influence the effectiveness of such a move.",0,0,0,0.0,2026-03-11T22:20:18.391431
ec2ccbeb-460,T2_delay_001,gpt-4o-mini,1,12,"[""rec_strike"", ""no_strike""]",28e5424a49bfdc84,,success,"{""rec_strike"": 4, ""no_strike"": 2}","This scenario depicts a complex governance situation where the CEO has resigned, but the Board's delayed action raises doubts about genuine reform. ASA should prioritize its credibility and accountability messaging.",0,0,0,0.0,2026-03-11T22:20:16.894929
a81658bc-701,T2_delay_001,gpt-4o-mini,1,35,"[""no_strike"", ""rec_strike""]",94aeac4a5b812a2d,,success,"{""no_strike"": 2, ""rec_strike"": 4}","The context presents a challenging situation for ASA. On one hand, the Board has shown some inclination towards improvement by commissioning a review, but the timing raises doubts about genuine commitment. Given the severity of the governance failures and public interest, ASA's decision should lean towards accountability.",0,0,0,0.0,2026-03-11T22:20:18.163782
2c2ec766-7a1,T2_delay_001,gpt-4o-mini,1,42,"[""rec_strike"", ""no_strike""]",b274148bf60edc45,,success,"{""rec_strike"": 5, ""no_strike"": 2}","In this prominent case of governance crisis, ASA's decision to recommend a strike reflects the need for accountability and sets a precedent for future governance practices. The Board's inaction against the CEO combined with public pressure negates any positive interpretation of their governance review.",0,0,0,0.0,2026-03-11T22:20:18.612455
50eb7713-f32,T2_delay_001,gpt-4o-mini,1,36,"[""rec_strike"", ""no_strike""]",d404e746aaf04db2,,success,"{""rec_strike"": 4, ""no_strike"": 2}","Given the significant governance issues at play, including serious regulatory actions and a broken pay-performance link, ASA's recommendation to strike is warranted to maintain its credibility and signal accountability. The Board's delayed action does not override the need for ASA to advocate for shareholder interests strongly.",0,0,0,0.0,2026-03-11T22:20:18.204507
8c059ea9-4df,T2_delay_002,gpt-4o-mini,1,0,"[""rec_strike"", ""no_strike""]",47811f2e5dd765a6,,success,"{""rec_strike"": 5, ""no_strike"": 2}","In this high-profile case, where public scrutiny is intense and there are clear governance failures, ASA's decision should align with its mission to protect shareholder interests and uphold governance norms.",0,0,0,0.0,2026-03-11T22:20:19.170458
024cea95-d13,T2_delay_001,gpt-4o-mini,1,40,"[""no_strike"", ""rec_strike""]",4ab22a28e1623418,,success,"{""no_strike"": 2, ""rec_strike"": 4}","The scenario reflects a significant governance crisis with serious implications for ASA's reputation. Given the voluntary departure of the CEO and the pressure leading to the Board's actions, ASA's decision should balance the need for accountability with the risks of damaging constructive relationships.",0,0,0,0.0,2026-03-11T22:20:18.450975
6da30af1-213,T2_delay_001,gpt-4o-mini,1,43,"[""rec_strike"", ""no_strike""]",bc73180fda60056b,,success,"{""rec_strike"": 4, ""no_strike"": 2}","Given the situation, a strike is warranted due to the lack of timely and meaningful action from the Board, despite the resignation of the CEO and commissioning of a governance review.",0,0,0,0.0,2026-03-11T22:20:18.630972
ed37bf70-8a5,T2_delay_001,gpt-4o-mini,1,46,"[""no_strike"", ""rec_strike""]",a9903951f919947c,,success,"{""no_strike"": 2, ""rec_strike"": 4}","The situation presents significant governance issues that ASA must address as a representative of retail shareholders. Although the Board has taken steps towards reform, the overall context suggests that stronger action is warranted to uphold governance standards.",0,0,0,0.0,2026-03-11T22:20:18.947082
0826d977-57d,T2_delay_002,gpt-4o-mini,1,6,"[""no_strike"", ""rec_strike""]",ec908c07058db720,,success,"{""no_strike"": 2, ""rec_strike"": 4}","ASA faces a dilemma between maintaining relationships and upholding accountability norms. Given the circumstances, recommending a strike is more appropriate, but the context suggests a nuanced approach.",0,0,0,0.0,2026-03-11T22:20:19.788451
427391ff-837,T2_delay_002,gpt-4o-mini,1,20,"[""no_strike"", ""rec_strike""]",e58d2cfb2b1b745b,,success,"{""no_strike"": 2, ""rec_strike"": 5}","In this context, recommending a strike is justified due to the significant governance failings and the need for ASA to reinforce its credibility. The Board's delayed response and the CEO's continued position limit the legitimacy of their governance actions.",0,0,0,0.0,2026-03-11T22:20:20.816999
d8b5af7d-7e9,T2_delay_001,gpt-4o-mini,1,37,"[""rec_strike"", ""no_strike""]",aacb12fdd6d10eb9,,success,"{""no_strike"": 2, ""rec_strike"": 4}","ASA must navigate the balance between maintaining constructive relationships and signaling the importance of accountability. Given the circumstances, recommending a strike aligns more closely with its mission to protect shareholder interests.",0,0,0,0.0,2026-03-11T22:20:18.292017
5aa65876-976,T2_delay_001,gpt-4o-mini,1,47,"[""no_strike"", ""rec_strike""]",99016393b4132d4c,,success,"{""no_strike"": 2, ""rec_strike"": 4}","ASA faces a complex decision. While the Board has taken steps towards accountability via a governance review, the circumstances surrounding the CEO's resignation and the overall governance failures raise serious concerns. Therefore, a strike is warranted to uphold governance norms, but the delayed response of the Board tempers this action's strength.",0,0,0,0.0,2026-03-11T22:20:19.001267
874e5461-08b,T2_delay_002,gpt-4o-mini,1,5,"[""rec_strike"", ""no_strike""]",1b35a4ed276f9799,,success,"{""no_strike"": 2, ""rec_strike"": 5}","The context is critically important here. The Board's actions, while a step in the right direction, do not meet the standards of accountability needed given the serious governance issues at hand. A strong response from ASA is necessary to maintain its credibility and advocate for genuine reform.",0,0,0,0.0,2026-03-11T22:20:19.442453
314d7cab-d68,T2_delay_001,gpt-4o-mini,1,32,"[""no_strike"", ""rec_strike""]",d0e33fc990d502a0,,success,"{""no_strike"": 2, ""rec_strike"": 5}","ASA's decision to recommend a strike is strongly supported by the serious issues present, including increased executive pay despite governance failures and the apparent reactive nature of the Board's response. This high-profile situation necessitates a clear stance against governance failings.",0,0,0,0.0,2026-03-11T22:20:18.021978
